SampleID,Region,Sub-region,Latitude (decimal),Longitude (decimal),Sample type,Sampling depth,Salinity,Temperature,Dissolved oxygen,Sample filtered,Sampling date (start),Sampling date (stop),Decay-correction date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit
8833,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1981-11-15,,,137Cs,=,11404.71,11.4,Bq/m3
8834,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1981-12-15,,,137Cs,=,15004.7,15,Bq/m3
8835,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-01-15,,,137Cs,=,23687.92,23.69,Bq/m3
8836,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-02-15,,,137Cs,=,11434.9,11.43,Bq/m3
8841,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-07-15,,,137Cs,=,30390.67,30.39,Bq/m3
8842,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-08-15,,,137Cs,=,20664.44,20.66,Bq/m3
8843,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-09-15,,,137Cs,=,18126.66,18.13,Bq/m3
8844,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.43,,,NA,1982-10-15,,,137Cs,=,8739.22,17.48,Bq/m3
10127,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,33.968,,,NA,1981-09-02,,,137Cs,=,474.12,6.16,Bq/m3
10133,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1981-09-11,,,137Cs,=,35.59,2.24,Bq/m3
10134,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1981-09-11,,,137Cs,=,60.48,2.3,Bq/m3
10135,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1981-09-11,,,137Cs,=,61.32,2.33,Bq/m3
10208,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1982-01-15,,,137Cs,=,63.97,1.22,Bq/m3
10209,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1982-01-15,,,137Cs,=,20.51,1.13,Bq/m3
10210,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1982-01-15,,,137Cs,=,43.31,1.17,Bq/m3
10310,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.329,,,NA,1982-06-15,,,137Cs,=,48.03,3.17,Bq/m3
10311,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.47,,,NA,1982-06-15,,,137Cs,=,38.21,2.98,Bq/m3
11344,North Atlantic Ocean,Irish Sea,54.73,-5.07,WATE,3,33.986,,,NA,1980-11-10,,,137Cs,=,1799.03,3.6,Bq/m3
11345,North Atlantic Ocean,Irish Sea,54.63,-4.4,WATE,3,33.436,,,NA,1980-11-13,,,137Cs,=,2985.61,5.97,Bq/m3
11346,North Atlantic Ocean,Irish Sea,54.63,-4.4,WATE,20,33.451,,,NA,1980-11-13,,,137Cs,=,2742.89,5.49,Bq/m3
11347,North Atlantic Ocean,Irish Sea,54.63,-4.4,WATE,36,33.431,,,NA,1980-11-13,,,137Cs,=,2700.4,5.4,Bq/m3
11352,North Atlantic Ocean,Irish Sea,54.43,-4.4,WATE,18,33.727,,,NA,1980-11-13,,,137Cs,=,3376.48,3.38,Bq/m3
11353,North Atlantic Ocean,Irish Sea,54.43,-4.4,WATE,35,33.89,,,NA,1980-11-13,,,137Cs,=,2490.52,4.98,Bq/m3
11354,North Atlantic Ocean,Irish Sea,54.23,-5.5,WATE,3,33.947,,,NA,1980-11-21,,,137Cs,=,1423.98,2.85,Bq/m3
11355,North Atlantic Ocean,Irish Sea,54.23,-5.5,WATE,17,33.94,,,NA,1980-11-21,,,137Cs,=,1319.75,3.96,Bq/m3
9241,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,,,,NA,1981-11-12,,,137Cs,=,2334.33,7,Bq/m3
9247,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,32.406,,,NA,1983-05-21,,,137Cs,=,1906.21,15.25,Bq/m3
9248,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,33.909,,,NA,1983-08-11,,,137Cs,=,1296.24,14.26,Bq/m3
9249,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,32.975,,,NA,1983-11-16,,,137Cs,=,1755.18,15.8,Bq/m3
9250,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,30.798,,,NA,1984-02-10,,,137Cs,=,988.34,9.88,Bq/m3
9255,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,31.308,,,NA,1980-06-27,,,137Cs,=,6841.27,13.68,Bq/m3
9256,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,,,,NA,1980-09-16,,,137Cs,=,9300.86,9.3,Bq/m3
9257,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,33.444,,,NA,1980-12-10,,,137Cs,=,9497.13,9.5,Bq/m3
9258,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,28.646,,,NA,1981-02-17,,,137Cs,=,6789.22,13.58,Bq/m3
9355,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-06-15,,,137Cs,=,11398.1,11.4,Bq/m3
9356,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,32.167,,,NA,1981-07-15,,,137Cs,=,47888.1,47.89,Bq/m3
9357,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.468,,,NA,1981-08-15,,,137Cs,=,36170.98,36.17,Bq/m3
9358,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-09-15,,,137Cs,=,19117.7,19.12,Bq/m3
9364,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-04-15,,,137Cs,=,22227.66,22.23,Bq/m3
9365,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-05-15,,,137Cs,=,20994.06,20.99,Bq/m3
9366,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-06-15,,,137Cs,=,13032.2,13.03,Bq/m3
9367,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-07-15,,,137Cs,=,15517.28,15.52,Bq/m3
9465,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,33.155,,,NA,1980-06-25,,,137Cs,=,1371.87,5.49,Bq/m3
10451,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.201,,,NA,1983-02-15,,,137Cs,=,29.95,1.5,Bq/m3
10452,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.399,,,NA,1983-02-15,,,137Cs,=,60.72,1.58,Bq/m3
10453,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.228,,,NA,1983-02-15,,,137Cs,=,36.26,1.56,Bq/m3
10461,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.199,,,NA,1983-03-15,,,137Cs,=,26.43,3.01,Bq/m3
10462,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.464,,,NA,1983-03-15,,,137Cs,=,30.33,3.03,Bq/m3
11370,North Atlantic Ocean,Irish Sea,54.37,-3.67,WATE,3,32.349,,,NA,1980-11-25,,,137Cs,=,13050.2,13.05,Bq/m3
11371,North Atlantic Ocean,Irish Sea,54.37,-3.67,WATE,12,33.004,,,NA,1980-11-25,,,137Cs,=,8224.79,8.22,Bq/m3
11372,North Atlantic Ocean,Irish Sea,54.37,-3.67,WATE,25,33.044,,,NA,1980-11-25,,,137Cs,=,7679.8,7.68,Bq/m3
11520,North Atlantic Ocean,Irish Sea,51.98,-5.23,WATE,53,,,,NA,1981-03-10,,,137Cs,=,279.79,0.56,Bq/m3
11522,North Atlantic Ocean,Irish Sea,52.28,-4.28,WATE,3,33.498,,,NA,1981-03-10,,,137Cs,=,631.84,0.63,Bq/m3
11523,North Atlantic Ocean,Irish Sea,52.28,-4.28,WATE,16,,,,NA,1981-03-10,,,137Cs,=,628.29,0.63,Bq/m3
8829,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1981-07-15,,,137Cs,=,14008.6,14.01,Bq/m3
8830,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.125,,,NA,1981-08-15,,,137Cs,=,20674.3,20.67,Bq/m3
8831,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1981-09-15,,,137Cs,=,28423.21,28.42,Bq/m3
8832,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.209,,,NA,1981-10-25,,,137Cs,=,11404.71,11.4,Bq/m3
8837,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-03-15,,,137Cs,=,14316.79,14.32,Bq/m3
8838,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-04-15,,,137Cs,=,10478.97,10.48,Bq/m3
8839,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-05-15,,,137Cs,=,22521.15,22.52,Bq/m3
8840,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1982-06-15,,,137Cs,=,25894.64,25.89,Bq/m3
8939,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1984-11-15,,,137Cs,=,4576.3,13.73,Bq/m3
10243,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1982-03-15,,,137Cs,=,16.37,1.1,Bq/m3
10244,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1982-03-15,,,137Cs,=,29.69,1.13,Bq/m3
9080,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1980-09-17,,,137Cs,=,3690.81,7.38,Bq/m3
10578,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.283,,,NA,1983-08-15,,,137Cs,=,43.73,2.23,Bq/m3
9489,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,28.622,,,NA,1981-02-18,,,137Cs,=,7038.39,14.08,Bq/m3
9490,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,30.128,,,NA,1981-05-28,,,137Cs,=,5392.85,5.39,Bq/m3
9491,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1981-09-01,,,137Cs,=,12060.06,12.06,Bq/m3
9492,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1981-12-02,,,137Cs,=,14909.2,14.91,Bq/m3
9497,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1983-02-09,,,137Cs,=,4627.87,18.51,Bq/m3
9498,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,29.37,,,NA,1983-05-16,,,137Cs,=,4546.73,18.19,Bq/m3
9499,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,32.136,,,NA,1983-08-24,,,137Cs,=,4350.18,21.75,Bq/m3
9500,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,26.757,,,NA,1983-12-29,,,137Cs,=,2585.28,18.1,Bq/m3
9501,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,29.758,,,NA,1984-03-01,,,137Cs,=,2752.67,16.52,Bq/m3
9584,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,31.386,,,NA,1984-12-17,,,137Cs,=,1329.4,13.29,Bq/m3
9589,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,34.043,,,NA,1980-12-11,,,137Cs,=,6349.91,12.7,Bq/m3
9590,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,26.763,,,NA,1981-02-18,,,137Cs,=,5785.79,11.57,Bq/m3
9591,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,30.384,,,NA,1981-05-30,,,137Cs,=,4824,9.65,Bq/m3
9592,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,,,,NA,1981-09-02,,,137Cs,=,7809.51,7.81,Bq/m3
9598,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,29.093,,,NA,1983-05-16,,,137Cs,=,3091.61,18.55,Bq/m3
9599,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,31.232,,,NA,1983-08-25,,,137Cs,=,4118.52,20.59,Bq/m3
9600,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,28.388,,,NA,1983-12-30,,,137Cs,=,2585.05,15.51,Bq/m3
9601,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,22.856,,,NA,1984-03-02,,,137Cs,=,1357.51,14.93,Bq/m3
9081,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,34.04,,,NA,1980-12-11,,,137Cs,=,6961.33,13.92,Bq/m3
9082,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,28.287,,,NA,1981-02-18,,,137Cs,=,5153.01,10.31,Bq/m3
9083,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,32.187,,,NA,1981-05-29,,,137Cs,=,4442.85,8.89,Bq/m3
9088,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,31.588,,,NA,1982-11-03,,,137Cs,=,1776.39,15.99,Bq/m3
9089,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1983-02-11,,,137Cs,=,1992.12,15.94,Bq/m3
9090,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,27.042,,,NA,1983-05-16,,,137Cs,=,2447.53,17.13,Bq/m3
9091,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,31.011,,,NA,1983-08-26,,,137Cs,=,3377.04,13.51,Bq/m3
9096,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,27.169,,,NA,1984-11-09,,,137Cs,=,1020.13,10.2,Bq/m3
9097,North Atlantic Ocean,Irish Sea,54.73,-3.45,WATE,0,25.005,,,NA,1980-02-17,,,137Cs,=,8363.92,8.36,Bq/m3
9398,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1983-07-15,,,137Cs,=,14134.11,28.27,Bq/m3
9406,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1983-09-15,,,137Cs,=,12030.69,24.06,Bq/m3
9414,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1983-11-05,,,137Cs,=,17215.89,34.43,Bq/m3
9416,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.313,,,NA,1983-11-17,,,137Cs,=,11390.87,34.17,Bq/m3
9417,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,32.358,,,NA,1983-11-24,,,137Cs,=,16148.4,48.45,Bq/m3
10312,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.419,,,NA,1982-06-15,,,137Cs,=,38.8,2.99,Bq/m3
11348,North Atlantic Ocean,Irish Sea,54.55,-4.38,WATE,3,33.765,,,NA,1980-11-13,,,137Cs,=,2919.79,5.84,Bq/m3
11349,North Atlantic Ocean,Irish Sea,54.55,-4.38,WATE,26,33.761,,,NA,1980-11-13,,,137Cs,=,2777.41,5.55,Bq/m3
11350,North Atlantic Ocean,Irish Sea,54.55,-4.38,WATE,52,33.78,,,NA,1980-11-13,,,137Cs,=,2849.09,5.7,Bq/m3
11351,North Atlantic Ocean,Irish Sea,54.43,-4.4,WATE,3,33.658,,,NA,1980-11-13,,,137Cs,=,3844.17,3.84,Bq/m3
9242,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,,,,NA,1982-02-11,,,137Cs,=,1974.45,5.92,Bq/m3
9243,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,,,,NA,1982-06-03,,,137Cs,=,2076.24,6.23,Bq/m3
9244,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,,,,NA,1982-08-20,,,137Cs,=,1663.81,14.97,Bq/m3
9245,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,9.091,,,NA,1982-11-17,,,137Cs,=,697.34,9.07,Bq/m3
9246,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,31.472,,,NA,1983-03-03,,,137Cs,=,908.9,13.63,Bq/m3
9251,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,,,,NA,1984-05-31,,,137Cs,=,791.18,11.87,Bq/m3
9252,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,,,,NA,1984-08-16,,,137Cs,=,694.52,9.03,Bq/m3
9253,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,33.445,,,NA,1984-12-01,,,137Cs,=,953.69,13.35,Bq/m3
9254,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,29.18,,,NA,1980-02-21,,,137Cs,=,4064.85,8.13,Bq/m3
9259,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,31.264,,,NA,1981-05-27,,,137Cs,=,7392.57,14.79,Bq/m3
9352,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-03-15,,,137Cs,=,23127,23.13,Bq/m3
9353,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-04-15,,,137Cs,=,24933.7,24.93,Bq/m3
9354,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-05-15,,,137Cs,=,20181.9,20.18,Bq/m3
9359,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,30.394,,,NA,1981-10-25,,,137Cs,=,11401.06,11.4,Bq/m3
9360,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-11-15,,,137Cs,=,10960.11,10.96,Bq/m3
9361,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-12-15,,,137Cs,=,21272.08,21.27,Bq/m3
9362,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-01-15,,,137Cs,=,11340.04,22.68,Bq/m3
9363,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-03-15,,,137Cs,=,10923.52,10.92,Bq/m3
9368,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-08-15,,,137Cs,=,24769.18,24.77,Bq/m3
9369,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1982-09-15,,,137Cs,=,33716.62,67.43,Bq/m3
10463,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.515,,,NA,1983-03-15,,,137Cs,=,21.47,1.5,Bq/m3
10473,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.288,,,NA,1983-04-15,,,137Cs,=,39.54,1.5,Bq/m3
10474,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.52,,,NA,1983-04-15,,,137Cs,=,33.06,3.04,Bq/m3
10579,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.613,,,NA,1983-08-15,,,137Cs,=,12.54,2.13,Bq/m3
10580,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,33.971,,,NA,1983-08-15,,,137Cs,=,86.2,2.33,Bq/m3
9485,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,31.753,,,NA,1980-04-15,,,137Cs,=,4095.79,8.19,Bq/m3
9486,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,32.964,,,NA,1980-06-27,,,137Cs,=,7129.53,7.13,Bq/m3
9487,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1980-09-16,,,137Cs,=,4079.27,8.16,Bq/m3
9488,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,34.297,,,NA,1980-12-10,,,137Cs,=,11449.4,11.45,Bq/m3
9493,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1982-02-25,,,137Cs,=,2298.69,6.9,Bq/m3
9494,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1982-06-22,,,137Cs,=,5195.86,10.39,Bq/m3
9495,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1982-08-25,,,137Cs,=,5117.33,20.47,Bq/m3
9496,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,30.163,,,NA,1982-11-08,,,137Cs,=,2314.18,16.2,Bq/m3
9502,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,31.921,,,NA,1984-05-09,,,137Cs,=,3451.48,17.26,Bq/m3
8943,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1984-12-15,,,137Cs,=,5567.52,11.14,Bq/m3
10245,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1982-03-15,,,137Cs,=,19.38,3.12,Bq/m3
9079,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,31.165,,,NA,1980-06-25,,,137Cs,=,2905.46,8.72,Bq/m3
9084,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1981-09-02,,,137Cs,=,5558.98,11.12,Bq/m3
9085,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1982-02-26,,,137Cs,=,2061.93,6.19,Bq/m3
9086,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1982-06-23,,,137Cs,=,3316.19,6.63,Bq/m3
9087,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1982-08-28,,,137Cs,=,2717.92,16.31,Bq/m3
9092,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,22.032,,,NA,1983-12-30,,,137Cs,=,1656.37,14.91,Bq/m3
9093,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,29.371,,,NA,1984-03-02,,,137Cs,=,1615.88,14.54,Bq/m3
9094,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,33.809,,,NA,1984-05-11,,,137Cs,=,2187.43,15.31,Bq/m3
9095,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1984-09-13,,,137Cs,=,1850.02,11.1,Bq/m3
9585,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,29.226,,,NA,1980-02-23,,,137Cs,=,2760.6,8.28,Bq/m3
9586,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,30.571,,,NA,1980-04-15,,,137Cs,=,3977.21,7.95,Bq/m3
9587,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,31.879,,,NA,1980-06-26,,,137Cs,=,3909.42,7.82,Bq/m3
9588,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,,,,NA,1980-09-18,,,137Cs,=,6418.05,12.84,Bq/m3
9593,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,,,,NA,1982-02-26,,,137Cs,=,2884.04,5.77,Bq/m3
9594,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,,,,NA,1982-06-24,,,137Cs,=,5187.21,20.75,Bq/m3
9595,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,,,,NA,1982-08-26,,,137Cs,=,4098.62,20.49,Bq/m3
9596,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,28.586,,,NA,1982-11-03,,,137Cs,=,2191.34,15.34,Bq/m3
9597,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,,,,NA,1983-02-11,,,137Cs,=,3783.24,18.92,Bq/m3
9602,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,30.673,,,NA,1984-05-11,,,137Cs,=,2925.38,17.55,Bq/m3
9694,North Atlantic Ocean,Irish Sea,54.77,-4.08,WATE,0,,,,NA,1981-06-26,,,137Cs,=,5926.95,11.85,Bq/m3
11142,North Atlantic Ocean,Irish Sea,53.98,-3.57,WATE,3,32.971,,,NA,1980-04-16,,,137Cs,=,1582.8,3.17,Bq/m3
11143,North Atlantic Ocean,Irish Sea,53.98,-3.57,WATE,29,33.253,,,NA,1980-04-16,,,137Cs,=,1476.23,2.95,Bq/m3
11148,North Atlantic Ocean,Irish Sea,54.15,-4.13,WATE,27,34.04,,,NA,1980-04-16,,,137Cs,=,812.79,3.25,Bq/m3
11149,North Atlantic Ocean,Irish Sea,54.15,-3.83,WATE,3,33.444,,,NA,1980-04-16,,,137Cs,=,2998.11,6,Bq/m3
11150,North Atlantic Ocean,Irish Sea,54.15,-3.83,WATE,19,33.495,,,NA,1980-04-16,,,137Cs,=,2349.13,4.7,Bq/m3
11151,North Atlantic Ocean,Irish Sea,54.15,-3.55,WATE,3,33.452,,,NA,1980-04-16,,,137Cs,=,1540.95,3.08,Bq/m3
11156,North Atlantic Ocean,Irish Sea,54.33,-4.08,WATE,19,33.15,,,NA,1980-04-16,,,137Cs,=,4760.07,4.76,Bq/m3
11157,North Atlantic Ocean,Irish Sea,54.48,-4.42,WATE,3,33.732,,,NA,1980-04-16,,,137Cs,=,2764.01,5.53,Bq/m3
11158,North Atlantic Ocean,Irish Sea,54.48,-4.42,WATE,53,33.774,,,NA,1980-04-16,,,137Cs,=,2487.28,4.97,Bq/m3
11159,North Atlantic Ocean,Irish Sea,54.5,-4.13,WATE,3,33.466,,,NA,1980-04-16,,,137Cs,=,3626.97,3.63,Bq/m3
9779,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,24.475,,,NA,1980-02-21,,,137Cs,=,3302.61,9.91,Bq/m3
9780,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,32.881,,,NA,1980-04-16,,,137Cs,=,5078.57,10.16,Bq/m3
9786,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1981-08-31,,,137Cs,=,25206.27,50.41,Bq/m3
9787,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1982-02-23,,,137Cs,=,3270,6.54,Bq/m3
9395,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1983-06-15,,,137Cs,=,10667.82,21.34,Bq/m3
9401,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1983-08-15,,,137Cs,=,9895,19.79,Bq/m3
9411,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1983-10-15,,,137Cs,=,9428.18,18.86,Bq/m3
9621,North Atlantic Ocean,Irish Sea,54.22,-3.33,WATE,0,31.126,,,NA,1984-02-28,,,137Cs,=,2607.93,15.65,Bq/m3
9527,North Atlantic Ocean,Irish Sea,54.68,-4.35,WATE,0,31.941,,,NA,1980-04-18,,,137Cs,=,3035.12,9.11,Bq/m3
9528,North Atlantic Ocean,Irish Sea,54.68,-4.35,WATE,0,31.263,,,NA,1980-05-15,,,137Cs,=,3185.29,9.56,Bq/m3
9529,North Atlantic Ocean,Irish Sea,54.68,-4.35,WATE,0,27.837,,,NA,1980-08-07,,,137Cs,=,3769.44,7.54,Bq/m3
9530,North Atlantic Ocean,Irish Sea,54.68,-4.35,WATE,0,34.48,,,NA,1980-11-19,,,137Cs,=,3796.31,7.59,Bq/m3
9535,North Atlantic Ocean,Irish Sea,54.68,-4.35,WATE,0,,,,NA,1982-02-11,,,137Cs,=,3366.65,6.73,Bq/m3
